_5_digit_ntd_id,_4_digit_ntd_id,agency,organization_type,mode,type_of_service,primary_uza_code,primary_uza_name,primary_uza_sq_miles,primary_uza_population,service_area_sq_miles,service_area_population,year,incident_number,incident_date,incident_time,event_type,safety_security,collision_with,property_damage,total_injuries,total_fatalities,number_of_transit_vehicles_involved,number_of_vehicles_involved,location_type,weather,lighting,road_configuration,path_condition,rail_grade_crossing_control,right_of_way_condition,intersection,vehicle_action,action_type,transit_y_n,fuel_type,vehicle_speed,non_rail_transit_vehicle_type,manufacturer,transit_vehicle_rider_fatalities,people_waiting_or_leaving_fatalities,transit_vehicle_operator_fatalities,transit_employee_fatalities,other_worker_fatalities,pedestrian_or_bicyclist_fatalities,pedestrian_in_crosswalk_fatalities,pedestrian_not_in_crosswalk_fatalities,pedestrian_crossing_tracks_fatalities,pedestrian_walking_along_tracks_fatalities,occupant_of_other_vehicle_fatalities,other_fatalities,suicide_fatalities,transit_vehicle_rider_injuries,people_waiting_or_leaveing_injuries,transit_vehicle_operator_injuries,transit_employee_injuries,other_worker_injuries,pedestrian_or_bicyclist_injuries,pederstiran_in_crosswalk_injuries,pedestrian_not_in_crosswalk_injuries,pedestrian_crossing_tracks_injuries,pedestrian_walking_along_tracks_injuries,occupant_of_other_vehicle_injuries,other_injuries,suicide_injuries,intentional_y_n,life_safety_y_n,evacuation_comment,evacuation_location,fire_type,fire_fuel,towed_y_n,other_event_type_description,manufacturer_description,self_evacuation_y_n
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,3095022,2019-12-16T00:00:00.000,07:20:00,Non-Rail Collision,SFT,Motor Vehicle,15000,11,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Other front impact,"Y,N",Compressed natural gas,25,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,3095877,2019-12-19T00:00:00.000,09:55:00,Non-Rail Collision,SFT,Motor Vehicle,10000,3,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Flyer Industries Ltd (aka New Flyer Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2019,3095988,2019-12-20T00:00:00.000,07:22:00,Non-Rail Collision,SFT,Motor Vehicle,7000,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,18,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,3113364,2019-07-07T00:00:00.000,15:57:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Head-On,"Y,N",Diesel,30,Transit: over-the-road bus/coach,Van Hool N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2019,3113366,2019-12-24T00:00:00.000,21:20:00,Non-Rail Collision,SFT,Motor Vehicle,8000,0,0,1,1,Revenue facility: terminal center,Clear,Dark,Private property,Dry,,Dry,,Going Straight,Other front impact,"Y,N",Diesel,5,Transit: over-the-road bus/coach,Van Hool N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3132739,2020-01-09T00:00:00.000,14:25:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Starcraft,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3132740,2020-01-18T00:00:00.000,04:40:00,Non-Rail Collision,SFT,Motor Vehicle,12000,0,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Going Straight,Side Impact,"Y,N",Compressed natural gas,30,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3132741,2020-01-20T00:00:00.000,16:36:00,Non-Rail Collision,SFT,Motor Vehicle,15000,3,0,1,1,Roadway: intersection,Clear,Twilight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a left turn,Other front impact,"Y,N",Compressed natural gas,5,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,,,,,,"Y,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1481093,2019,3140377,2019-08-23T00:00:00.000,06:53:00,Non-Rail Collision,SFT,Motor Vehicle,16512,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3138568,2020-01-22T00:00:00.000,16:30:00,Non-Rail Collision,SFT,Motor Vehicle,18000,2,0,1,1,Revenue facility: terminal center,Clear,Daylight,Private property,Dry,,Dry,,Parked,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3152732,2020-01-18T00:00:00.000,14:10:00,Non-Rail Collision,SFT,Motor Vehicle,1011,1,0,1,1,Roadway: intersection,Snowing / sleeting,Daylight,Intersection or grade crossing,Ice,Not applicable,Ice,Trafic Signal,Stopped,Other front impact,"Y,N",Diesel,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3152734,2020-01-21T00:00:00.000,06:30:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Revenue facility: terminal center,Clear,Dark,Private property,Dry,,Dry,,Going Straight,Side Impact,Y,Gasoline,10,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3152754,2020-02-04T00:00:00.000,08:48:00,Non-Rail Collision,SFT,Motor Vehicle,12547,1,0,1,2,Roadway: not a grade crossing or intersection,Clear,Daylight,Ramp,Dry,,Dry,,Stopped,Rear-ended,"Y,N,N",Gasoline,0,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y,N",,",,",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3152764,2020-02-11T00:00:00.000,13:45:00,Non-Rail Collision,SFT,Motor Vehicle,6750,1,0,1,1,Roadway: intersection,Raining,Daylight,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Going Straight,Rear-ended,"Y,N",Gasoline,15,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3152765,2020-02-12T00:00:00.000,20:05:00,Non-Rail Collision,SFT,Motor Vehicle,9833,2,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Stop sign,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3148610,2020-01-30T00:00:00.000,08:24:00,Non-Rail Collision,SFT,Motor Vehicle,15000,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Other front impact,"Y,N",Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3162749,2020-02-24T00:00:00.000,13:05:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Bus Stop,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3162750,2020-02-25T00:00:00.000,23:50:00,Non-Rail Collision,SFT,Motor Vehicle,17000,1,0,1,1,Bus Stop,Raining,Dark,Street,Wet,,Wet,,Stopped,Rear-ended,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3169573,2020-03-05T00:00:00.000,12:29:00,Non-Rail Collision,SFT,Motor Vehicle,19000,3,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Sideswipe,"Y,N",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3169917,2020-03-06T00:00:00.000,07:40:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Making a right turn,Side Impact,"Y,N",Compressed natural gas,10,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3169944,2020-03-06T00:00:00.000,21:20:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Roadway: intersection,Raining,Dark,Intersection or grade crossing,Wet,Not applicable,Wet,Trafic Signal,Making a left turn,Head-On,Y,Compressed natural gas,3,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3182650,2020-04-30T00:00:00.000,12:59:00,Assault,SEC,,0,1,0,0,0,In or on vehicle,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3193871,2020-05-08T00:00:00.000,19:24:00,Assault,SEC,,0,1,0,0,0,In or on vehicle,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Y,,,,,,,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3193872,2020-05-09T00:00:00.000,15:48:00,Non-Rail Collision,SFT,Person,0,1,0,1,0,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Leaving a stop,Side Impact,Y,Compressed natural gas,5,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3216344,2020-02-27T00:00:00.000,08:25:00,Non-Rail Collision,SFT,Motor Vehicle,1788,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3216371,2020-03-03T00:00:00.000,07:50:00,Non-Rail Collision,SFT,Motor Vehicle,4509,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3204272,2020-06-01T00:00:00.000,14:55:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"N,Y",Compressed natural gas,15,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3229119,2020-06-23T00:00:00.000,10:25:00,Non-Rail Collision,SFT,Motor Vehicle,10000,2,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,20,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,3238648,2020-07-19T00:00:00.000,13:46:00,Non-Rail Collision,SFT,Motor Vehicle,5000,0,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Sideswipe,"Y,N",Diesel,0,Transit: over-the-road bus/coach,Prevost Car Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3241523,2020-05-01T00:00:00.000,11:10:00,Non-Rail Collision,SFT,Motor Vehicle,3244,1,0,1,1,Roadway: not a grade crossing or intersection,Raining,Daylight,Street,Wet,,Wet,,Going Straight,Side Impact,"Y,N",Diesel,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3230760,2020-06-29T00:00:00.000,19:00:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Starcraft,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3232066,2020-07-01T00:00:00.000,12:10:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Starcraft,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3243827,2020-07-22T00:00:00.000,11:00:00,Non-Rail Collision,SFT,Fixed Object,50000,0,0,1,0,Roadway: not a grade crossing or intersection,Clear,Daylight,Divided highway,Dry,,Dry,,Going Straight,Roof/top of vehicle,Y,Compressed natural gas,45,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Y,,,
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,3258172,2020-09-04T00:00:00.000,09:30:00,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Divided highway,Dry,,Dry,,Going Straight,Rear-ending,"Y,N",Diesel,55,Transit: over-the-road bus/coach,Prevost Car Inc.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3258012,2020-08-02T00:00:00.000,09:43:00,Non-Rail Collision,SFT,Person,7444,1,0,1,0,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,Y,Diesel,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,N,,,
20072,2072,Suffolk County,"City, County or Local Government Unit or Department of Transportation",DR,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,912,1476601,2020,3258013,2020-08-13T00:00:00.000,07:35:00,Non-Rail Collision,SFT,Motor Vehicle,5233,1,0,1,1,Roadway: intersection,Clear,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Stopped,Rear-ended,"Y,N",Gasoline,0,Transit: bus - cutaway,Coach and Equipment Manufacturing Company,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3256185,2020-09-01T00:00:00.000,16:42:00,Non-Rail Collision,SFT,Motor Vehicle,5000,2,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,"Y,N",Compressed natural gas,20,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3256223,2020-09-03T00:00:00.000,18:20:00,Non-Rail Collision,SFT,Person,1000,1,0,1,0,Roadway: not a grade crossing or intersection,Cloudy,Daylight,Street,Dry,,Dry,,Going Straight,Side Impact,Y,Compressed natural gas,25,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,N,,,
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3258452,2020-09-21T00:00:00.000,07:01:00,Non-Rail Collision,SFT,Motor Vehicle,15000,1,0,1,1,Roadway: not a grade crossing or intersection,Clear,Daylight,Street,Dry,,Dry,,Stopped,Side Impact,"Y,N",Compressed natural gas,0,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3258478,2020-09-24T00:00:00.000,11:50:00,Non-Rail Collision,SFT,Motor Vehicle,14000,1,0,1,1,Roadway: intersection,Cloudy,Daylight,Intersection or grade crossing,Dry,Not applicable,Dry,No control device / indivisual / sign,Going Straight,Side Impact,"Y,N",Compressed natural gas,30,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,Y",,",",
20217,2217,"Hampton Jitney, Inc.",Private-For-Profit Corporation,CB,DO,1,"New York-Newark, NY-NJ-CT",3450,18351295,1215,9908805,2020,3262383,2020-10-12T00:00:00.000,21:08:00,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Roadway: not a grade crossing or intersection,Cloudy,Dark,Street,Dry,,Dry,,Going Straight,Sideswipe,"Y,N",Diesel,44,Transit: over-the-road bus/coach,Van Hool N.V.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"Y,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3265616,2020-10-14T00:00:00.000,05:47:00,Non-Rail Collision,SFT,Motor Vehicle,10000,1,0,1,1,Roadway: intersection,Clear,Dark,Intersection or grade crossing,Dry,Not applicable,Dry,Trafic Signal,Going Straight,Other front impact,"Y,N",Compressed natural gas,25,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,Y",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3288565,2020-11-19T00:00:00.000,15:07:00,Non-Rail Collision,SFT,Motor Vehicle,5000,1,0,1,1,Bus Stop,Cloudy,Daylight,Street,Dry,,Dry,,Leaving a stop,Sideswipe,"Y,N",Compressed natural gas,2,Transit: bus,New Flyer of America,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"N,N",,",",
20206,2206,County of Nassau,"City, County or Local Government Unit or Department of Transportation",MB,PT,1,"New York-Newark, NY-NJ-CT",3450,18351295,285,1339532,2020,3288615,2020-11-30T00:00:00.000,17:53:00,Non-Rail Collision,SFT,Motor Vehicle,7000,1,0,1,1,Roadway: intersection,Raining,Dark,Intersection or grade crossing,Wet,Not applicable,Wet,Yield sign,Changing lanes,Sideswipe,"Y,N",Compressed natural gas,25,Transit: bus,Orion Bus Industries Ltd. (formerly Ontario Bus Industries),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,"N,N",,",",
